"page_key","level2","file_path","url_path","title","description","why_interesting","rank","use_count"
"TylerRobinson_Before","Tyler_Robinson","Tyler_Robinson/Before.mdx","/Tyler_Robinson/Before","Tyler Robinson Before the Event","Pre-September-10 biography: schooling, the St. George townhouse, family, vehicle, and pre-event search-interest anomalies.","Investigators claim the St. George townhouse address was searched nonstop from December 2024 to September 2025, arguing someone knew where he lived months before the shooting.","21","4"
"TylerRobinson_Steam_Profile","Tyler_Robinson","Tyler_Robinson/Messages/steam-messages.mdx","/Tyler_Robinson/Messages/steam-messages","Steam Profile and Comments","Archived Steam material attributed to Robinson — the craftin247 and milk profiles — scraped before the pages were reportedly scrubbed.","The eleven-year gaming profile was renamed from craftin247 to milk and the public pages were reportedly scrubbed after the event; Steam appears nowhere in the state's 16-16.4 exhibit series.","22","4"
"TylerRobinson_Messages_Overview","Tyler_Robinson","Tyler_Robinson/Messages/overview.mdx","/Tyler_Robinson/Messages/overview","The Messages Attributed to Tyler Robinson","Sorts every message set attributed to Robinson by where it was stored and how it reached investigators.","The state's 28-page bindover memorandum files the entire message case as Exhibits 16 through 16.4 — texts, Discord, note — meaning four different storage locations with four different authentication problems.","23","4"
"TylerRobinson_Shooting","Tyler_Robinson","Tyler_Robinson/Shooting/overview.mdx","/Tyler_Robinson/Shooting/overview","Tyler Robinson Shooting","The official rooftop-shooter account set against ballistics, timing, identity and alternative-cause challenges.","The page notes independent audio-visual analyses place the shot closer than the rooftop distance, and that the .30-06 narrative collapses if an internal device is confirmed.","24","4"
"TylerRobinson_Section_Hub","Tyler_Robinson","Tyler_Robinson/overview.mdx","/Tyler_Robinson/overview","Tyler Robinson","Hub page for the official suspect, linking identity, timeline, surrender, messages, ballistics and alibi threads.","The hub states plainly that the majority of citizen investigators on X are converging on an explosive in the mic rather than any .30-06 bullet attributed to Robinson.","25","4"
"TRNotAssassin_Thirty06_Didnt_Kill","Tyler_Robinson_Not_Assassin","Tyler_Robinson_Not_Assassin/thirty-06-did-not-kill-charlie.mdx","/Tyler_Robinson_Not_Assassin/thirty-06-did-not-kill-charlie",".30-06 Did Not Kill Charlie","Forensic case that the recovered rifle and the autopsy fragment cannot be matched, and that the wound physics contradict a .30-06 shot.","ATF examiner Samantha Karner reportedly testified the fragment could not be tied to the Mauser and that ""saying anything but inconclusive was inappropriate""; a fragment measured ~.301 versus .308.","1","4"
"TRNotAssassin_Explosive_Mic","Tyler_Robinson_Not_Assassin","Tyler_Robinson_Not_Assassin/explosive-mic-killed-charlie.mdx","/Tyler_Robinson_Not_Assassin/explosive-mic-killed-charlie","Explosive in Mic Likely Killed Charlie","Argument that a concealed shaped charge or EFP in Kirk's RODE microphone transmitter or pendant, not a rifle, caused his death.","Investigators reportedly argue the RODE Wireless PRO battery detonated like the Hezbollah pager attacks, and demand chain-of-custody on who clipped the mic on Kirk that day.","2","4"
"TRNotAssassin_Faked_Confession","Tyler_Robinson_Not_Assassin","Tyler_Robinson_Not_Assassin/faked-confession.mdx","/Tyler_Robinson_Not_Assassin/faked-confession","Faked Confession (by Powerful People)","Timeline and custody analysis questioning who actually typed the Discord messages treated as Robinson's confession.","Miranda was reportedly read at 6:25 PM but the ""it was me"" Discord messages are timestamped ~7:57 PM — after the phone was allegedly already in custody; the roommate called it ""a joke on Discord"".","3","4"
"TRNotAssassin_Signs_CoverUp","Tyler_Robinson_Not_Assassin","Tyler_Robinson_Not_Assassin/signs-of-cover-up.mdx","/Tyler_Robinson_Not_Assassin/signs-of-cover-up","Signs of a Cover-Up","Catalogue of rapid scene clearing, excavation, deleted footage, seized camera media, and a destroyed transport vehicle.","A reported ~10-inch soil excavation before repaving the shooting area, a camera chip removed within minutes, a refused surrender video, and destruction of the transport vehicle.","4","4"
"TRNotAssassin_More_Reasons","Tyler_Robinson_Not_Assassin","Tyler_Robinson_Not_Assassin/more-reasons.mdx","/Tyler_Robinson_Not_Assassin/more-reasons","More Reasons Robinson Is Not the Assassin","Roundup of secondary evidentiary gaps: no GSR test, mixed DNA, unmatched prints, no video of the shot, backpack problems.","No gunshot-residue test was reportedly ever performed, DNA on the weapon was mixed, roof-glass fingerprints reportedly do not match, and no video captures the shot itself.","5","4"
"TRNotAssassin_Overview","Tyler_Robinson_Not_Assassin","Tyler_Robinson_Not_Assassin/overview.mdx","/Tyler_Robinson_Not_Assassin/overview","Tyler Robinson Not the Assassin","Section hub summarizing forensic, confession, and cover-up clusters arguing the charged suspect is not the killer.","Embeds a video claiming Robinson's home address was Googled in Hebrew from an Egyptian jet, and notes Rep. Marjorie Taylor Greene publicly questioning the official narrative.","6","4"
"USIntel_Joe_Kent","US_Intelligence","US_Intelligence/joe-kent.mdx","/US_Intelligence/joe-kent","Joe Kent","NCTC director Joe Kent's on-record account that his foreign-ties inquiry into Kirk's death was halted early.","The sitting NCTC director says on camera his team was told to ""stop what you're doing now because we have a suspect"" — pulled off foreign-nexus leads he says were unfinished.","1","4"
"USIntel_Fort_Huachuca","US_Intelligence","US_Intelligence/Fort_Huachuca/overview.mdx","/US_Intelligence/Fort_Huachuca/overview","Fort Huachuca","Hub page on the Army Intelligence Center and the reported Sept 8-9, 2025 activity two days before the shooting.","Roughly twelve lieutenant colonels reportedly met at the Army's counterintelligence school 36 hours before the killing, an Air Force VIP jet came and went, and a walk-in witness says he was detained.","2","4"
"USIntel_NSA_Phones","US_Intelligence","US_Intelligence/nsa.mdx","/US_Intelligence/nsa","NSA","NSA Utah Data Center, the 12 Israeli-phone tip, and Tony Seruga's 44 foreign-registered phone claims.","An admin-insider tip claims NSA detected 12 Israeli-registered cellphones at the shooting site; investigator Tony Seruga puts the total at 44 foreign phones — 16 Israeli, 13 Chinese, 12 Russian, 3 Iranian.","3","4"
"USIntel_HADES_Drones","US_Intelligence","US_Intelligence/US_Army_HADES.mdx","/US_Intelligence/US_Army_HADES","US Army HADES (Drone Launching Planes)","The Army's Global 6500 ISR program, deleted drone-launch reporting, and N1098L's passes over UVU.","N1098L, the jet flight-trackers place low over UVU hours before and minutes after the shooting, is the same Global 6500 airframe as the Army's HADES spy plane — a program reportedly tied to air-launched drones.","4","4"
"USIntel_NCTC_Shutdown","US_Intelligence","US_Intelligence/nctc.mdx","/US_Intelligence/nctc","NCTC — National Counterterrorism Center","The counterterrorism center's foreign-involvement inquiry, the reported shutdown, and Benny Johnson's state-actor remark.","Benny Johnson said on record there is ""considerable evidence that there were state actors involved"" and would go no further; the file notes he reportedly met officials the next day over death threats.","5","4"
"USIntel_Cabot_Carpet","US_Intelligence","US_Intelligence/Fort_Huachuca/Cabot_alibi.mdx","/US_Intelligence/Fort_Huachuca/Cabot_alibi","Cabot Phillips alibi video — Fort Huachuca carpet claim","An X investigator's side-by-side claim that an alibi video's carpet, trim, and yellow wall match Fort Huachuca interiors.","An open-source analyst claims the carpet pattern, dark floor trim, and yellow wall in a publicly posted alibi video appear to match Army Intelligence Center rooms — a visual-similarity claim, not a forensic match.","6","4"
"USIntel_CIA","US_Intelligence","US_Intelligence/cia.mdx","/US_Intelligence/cia","CIA","CIA-linked claims: UVU National Security Society profiles removed, HADES flights, and a 1954 ARTICHOKE memo.","Investigation notes say UVU's National Security Society online profiles were taken down on September 24, 2025 — two weeks after the shooting; researchers also circulate a 1954 CIA ARTICHOKE assassination-induction memo.","7","4"
"USIntel_ODNI","US_Intelligence","US_Intelligence/odni.mdx","/US_Intelligence/odni","ODNI","ODNI's oversight of the halted NCTC inquiry, its SIGINT consolidation power, and cabinet-level shutdown claims.","Russell Brand says two cabinet-meeting sources described officials directing, about six days after the killing, that no one pursue foreign involvement or domestic accomplices — an unverified account of unnamed sources.","8","4"
"USIntel_Tulsi_Gabbard","US_Intelligence","US_Intelligence/tulsi-gabbard.mdx","/US_Intelligence/tulsi-gabbard","Tulsi Gabbard","The DNI's role above the halted NCTC inquiry, the Macron-allegation reply, and reported friction over case control.","Candace Owens reports that when she raised an alleged foreign directive, the FBI, DOJ, and White House never answered — and only the DNI's office replied at all.","9","4"
"USIntel_Index","US_Intelligence","US_Intelligence/US_Intelligence_Investigation_Index.mdx","/US_Intelligence/US_Intelligence_Investigation_Index","U.S. Intelligence Investigation Index","Working memo mapping every U.S. intelligence thread by question — signals, aircraft, campus, Fort Huachuca, cover-up.","A single table sorts the signals lane by source tier, including the claim that four of the sixteen Israeli-registered phones later showed up at a Pakistan hotel during high-level peace talks.","10","4"
"USIntel_Overview","US_Intelligence","US_Intelligence/overview.mdx","/US_Intelligence/overview","U.S. Intelligence","Section landing page routing readers to the CIA, NSA, ODNI/NCTC, HADES, and Fort Huachuca threads.","Frames the most documented attributable thread as a named sitting intelligence director publicly stating the FBI halted his own agency's foreign-nexus inquiry into the assassination.","11","4"
"USIntelAssist_Rode_Mic","US_Intelligence_Assisted","US_Intelligence_Assisted/rode-mic.mdx","/US_Intelligence_Assisted/rode-mic","RØDE Mic","Examines the lapel microphone Charlie Kirk wore as the suspected explosive device and its defense supply-chain links.","The mic clipped under Kirk's shirt via a MagClip GO is argued by video analysts like Jon Bray to be the energy source, reportedly tied to a DoD explosives supply chain.","1","4"
"USIntelAssist_Cover_Up_Signs","US_Intelligence_Assisted","US_Intelligence_Assisted/signs-of-cover-up.mdx","/US_Intelligence_Assisted/signs-of-cover-up","Signs of Cover-Up","Inventories the aftermath pattern: sealed records, disposed evidence, a Dec 16 2025 gag order, and closed foreign-angle inquiries.","The scene was reportedly paved over within days, the SUV disposed of, a broad gag order issued December 16 2025, and FOIA and video-deletion fights followed into 2026.","2","4"
"USIntelAssist_Narrative_Control","US_Intelligence_Assisted","US_Intelligence_Assisted/narrative-control.mdx","/US_Intelligence_Assisted/narrative-control","Narrative Control (Intelligence Service)","Traces how the lone-suspect frame was locked in and how a foreign-nexus inquiry was reportedly shut down.","An NCTC foreign-nexus inquiry under Joe Kent was reportedly halted, and Russell Brand's anonymous cabinet sources said within six days investigators were not looking at foreign ties or accomplices.","3","4"
