page_key,parent_key,level,level2_parent,level2_section,page_type,url_path,file_path,title,sidebar_label,directory,extension,has_frontmatter,line_count,description
Planes_Following_Paris,Planes_Following_Index,4,Planes,Planes,topic,/Planes/following/Paris_LFPB_2022-10-05_to_2025-10-05/overview,site/docs/Planes/following/Paris_LFPB_2022-10-05_to_2025-10-05/overview.mdx,Paris–Le Bourget (LFPB) — October 2022 to October 2025,Paris LFPB,Planes/following/Paris_LFPB_2022-10-05_to_2025-10-05,mdx,yes,260,"Every Egyptian jet in this investigation staged through Paris-Le Bourget on its way to the United States. Eighteen recorded stops, one overnight each, and never once on the way home. It is the most-repeated node in the whole dataset and it is in a country nobody has alleged anything about."
Planes_Following_GooseBay,Planes_Following_Index,4,Planes,Planes,topic,/Planes/following/GooseBay_CYYR_2023-05-09_to_2025-09-13/overview,site/docs/Planes/following/GooseBay_CYYR_2023-05-09_to_2025-09-13/overview.mdx,Goose Bay (CYYR) — May 2023 to September 2025,Goose Bay CYYR,Planes/following/GooseBay_CYYR_2023-05-09_to_2025-09-13,mdx,yes,250,The two Egyptian Gulfstreams crossed the Atlantic through a Canadian Forces base in Labrador; the three Falcons never did. It is the cleanest aircraft-type explanation in the whole dataset — and it is where SU-BND left North America three days after the assassination.
Planes_Following_Williston,Planes_Following_Index,4,Planes,Planes,topic,/Planes/following/Williston_KXWA_2024-04-23_to_2024-04-23/overview,site/docs/Planes/following/Williston_KXWA_2024-04-23_to_2024-04-23/overview.mdx,Williston (KXWA) — 23 April 2024,Williston KXWA,Planes/following/Williston_KXWA_2024-04-23_to_2024-04-23,mdx,yes,251,"A single arrival, and the one that sets the pattern: in 2024 the Utah-bound Egyptian jet entered the United States at Williston, North Dakota. In 2025 it was Minot, four times. Every Provo rotation across two years came in through North Dakota."
Planes_Following_Detroit,Planes_Following_Index,4,Planes,Planes,topic,/Planes/following/Detroit_KDTW_2025-02-03_to_2025-03-30/overview,site/docs/Planes/following/Detroit_KDTW_2025-02-03_to_2025-03-30/overview.mdx,Detroit (KDTW) — February and March 2025,Detroit KDTW,Planes/following/Detroit_KDTW_2025-02-03_to_2025-03-30,mdx,yes,209,"Two arrivals by SU-BTV at Detroit in early 2025, each an entry point for an onward hop to Lincoln or Wichita. No Kirk or TPUSA pairing has ever been offered for either — the page exists to record a location that does not support the claim."
Planes_Following_Index,Planes,3,Planes,Planes,overview,/Planes/following/overview,site/docs/Planes/following/overview.mdx,Planes That Followed Them,Following,Planes/following,mdx,yes,768,"Public log of the claim that Egyptian-registered jets overlapped Charlie Kirk, Erika Kirk, and TPUSA events across U.S. airports — researcher tallies, not a verified total — with every X discussion gathered onto one page."
Planes_Following_TPUSA_Events,Planes_Following_Index,4,Planes,Planes,topic,/Planes/following/TPUSA_events,site/docs/Planes/following/TPUSA_events.mdx,"TPUSA Events, With The Aircraft Record Beside Them",TPUSA events,Planes/following,mdx,yes,335,"Every sourced Charlie Kirk, Erika Kirk, and TPUSA event from January 2022 to October 2025, each one linked to its own page, and each one checked against the Egyptian-registered jets' ground presence in the United States on that date."
Planes_Following_Speaking,Planes_Following_Index,4,Planes,Planes,overview,/Planes/following/speaking/overview,site/docs/Planes/following/speaking/overview.mdx,"TPUSA and Charlie Kirk speaking events, 2022–2025",Speaking events,Planes/following/speaking,mdx,yes,553,"Catalog of sourced TPUSA, Charlie Kirk, and Erika Kirk speaking appearances from January 2022 through October 2025 — the Kirk/TPUSA side of the following-pattern, not the overlap claim itself."
Planes_Speak_20220104phoenix,Planes_Following_Speaking,5,Planes,Planes,topic,/Planes/following/speaking/20220104_phoenix,site/docs/Planes/following/speaking/20220104_phoenix.mdx,Freedom Night in America,Freedom Night in America,Planes/following/speaking,mdx,yes,134,"Freedom Night in America — 2022-01-04, Phoenix, AZ."
Planes_Speak_20220216stcharles,Planes_Following_Speaking,5,Planes,Planes,topic,/Planes/following/speaking/20220216_st_charles,site/docs/Planes/following/speaking/20220216_st_charles.mdx,No Forced Masks Rally,No Forced Masks Rally,Planes/following/speaking,mdx,yes,134,"No Forced Masks Rally — 2022-02-16, St. Charles, IL."
Planes_Speak_20220329coloradosprings,Planes_Following_Speaking,5,Planes,Planes,topic,/Planes/following/speaking/20220329_colorado_springs,site/docs/Planes/following/speaking/20220329_colorado_springs.mdx,Saving America Tour — Fervent Church,Saving America Tour — Fervent Church,Planes/following/speaking,mdx,yes,134,"Saving America Tour — Fervent Church — 2022-03-29, Colorado Springs, CO."
Planes_Speak_20220330fayetteville,Planes_Following_Speaking,5,Planes,Planes,topic,/Planes/following/speaking/20220330_fayetteville,site/docs/Planes/following/speaking/20220330_fayetteville.mdx,Educate Don't Mandate Tour — University of Arkansas,Educate Don't Mandate Tour — University of,Planes/following/speaking,mdx,yes,133,"Educate Don't Mandate Tour — University of Arkansas — 2022-03-30, Fayetteville, AR."
Planes_Speak_20220331auburn,Planes_Following_Speaking,5,Planes,Planes,topic,/Planes/following/speaking/20220331_auburn,site/docs/Planes/following/speaking/20220331_auburn.mdx,Educate Don't Mandate Tour — Auburn University,Educate Don't Mandate Tour — Auburn Univer,Planes/following/speaking,mdx,yes,134,"Educate Don't Mandate Tour — Auburn University — 2022-03-31, Auburn, AL."
Planes_Speak_20220403stlouis,Planes_Following_Speaking,5,Planes,Planes,topic,/Planes/following/speaking/20220403_st_louis,site/docs/Planes/following/speaking/20220403_st_louis.mdx,Saving America Tour — Grace Church,Saving America Tour — Grace Church,Planes/following/speaking,mdx,yes,133,"Saving America Tour — Grace Church — 2022-04-03, St. Louis, MO."
Planes_Speak_20220412boulder,Planes_Following_Speaking,5,Planes,Planes,topic,/Planes/following/speaking/20220412_boulder,site/docs/Planes/following/speaking/20220412_boulder.mdx,Educate Don't Mandate Tour — CU Boulder,Educate Don't Mandate Tour — CU Boulder,Planes/following/speaking,mdx,yes,134,"Educate Don't Mandate Tour — CU Boulder — 2022-04-12, Boulder, CO."
Planes_Speak_20220413berkeley,Planes_Following_Speaking,5,Planes,Planes,topic,/Planes/following/speaking/20220413_berkeley,site/docs/Planes/following/speaking/20220413_berkeley.mdx,Educate Don't Mandate Tour — UC Berkeley,Educate Don't Mandate Tour — UC Berkeley,Planes/following/speaking,mdx,yes,134,"Educate Don't Mandate Tour — UC Berkeley — 2022-04-13, Berkeley, CA."
Planes_Speak_20220414fullerton,Planes_Following_Speaking,5,Planes,Planes,topic,/Planes/following/speaking/20220414_fullerton,site/docs/Planes/following/speaking/20220414_fullerton.mdx,Educate Don't Mandate Tour — Cal State Fullerton,Educate Don't Mandate Tour — Cal State Ful,Planes/following/speaking,mdx,yes,134,"Educate Don't Mandate Tour — Cal State Fullerton — 2022-04-14, Fullerton, CA."
Planes_Speak_20220420milwaukee,Planes_Following_Speaking,5,Planes,Planes,topic,/Planes/following/speaking/20220420_milwaukee,site/docs/Planes/following/speaking/20220420_milwaukee.mdx,Educate Don't Mandate Tour — UW-Milwaukee with Candace Owens,Educate Don't Mandate Tour — UW-Milwaukee ,Planes/following/speaking,mdx,yes,134,"Educate Don't Mandate Tour — UW-Milwaukee with Candace Owens — 2022-04-20, Milwaukee, WI."
Planes_Speak_20220519tpusadebatenight,Planes_Following_Speaking,5,Planes,Planes,topic,/Planes/following/speaking/20220519_tpusa_debate_night,site/docs/Planes/following/speaking/20220519_tpusa_debate_night.mdx,Debate Night vs Briahna Joy Gray,Debate Night vs Briahna Joy Gray,Planes/following/speaking,mdx,yes,134,"Debate Night vs Briahna Joy Gray — 2022-05-19, UNKNOWN, ."
Planes_Speak_20220521tpusadebatenight,Planes_Following_Speaking,5,Planes,Planes,topic,/Planes/following/speaking/20220521_tpusa_debate_night,site/docs/Planes/following/speaking/20220521_tpusa_debate_night.mdx,Charlie Kirk vs Briahna Joy Gray - Debate Night by Turning Point USA,Charlie Kirk vs Briahna Joy Gray - Debate ,Planes/following/speaking,mdx,yes,133,"Charlie Kirk vs Briahna Joy Gray - Debate Night by Turning Point USA — 2022-05-21, UNKNOWN, ."
Planes_Speak_20220602grapevine,Planes_Following_Speaking,5,Planes,Planes,topic,/Planes/following/speaking/20220602_grapevine,site/docs/Planes/following/speaking/20220602_grapevine.mdx,Young Women's Leadership Summit 2022,Young Women's Leadership Summit 2022,Planes/following/speaking,mdx,yes,133,"Young Women's Leadership Summit 2022 — 2022-06-02 to 2022-06-04, Grapevine, TX."
Planes_Speak_20220705tpusadebatenight,Planes_Following_Speaking,5,Planes,Planes,topic,/Planes/following/speaking/20220705_tpusa_debate_night,site/docs/Planes/following/speaking/20220705_tpusa_debate_night.mdx,Charlie Kirk Debates Ben Carollo - Debate Night by TPUSA,Charlie Kirk Debates Ben Carollo - Debate ,Planes/following/speaking,mdx,yes,133,"Charlie Kirk Debates Ben Carollo - Debate Night by TPUSA — 2022-07-05, UNKNOWN, ."
Planes_Speak_20220722tampa,Planes_Following_Speaking,5,Planes,Planes,topic,/Planes/following/speaking/20220722_tampa,site/docs/Planes/following/speaking/20220722_tampa.mdx,TPUSA Student Action Summit 2022,TPUSA Student Action Summit 2022,Planes/following/speaking,mdx,yes,133,"TPUSA Student Action Summit 2022 — 2022-07-22 to 2022-07-24, Tampa, FL."
Planes_Speak_20220810sandiego,Planes_Following_Speaking,5,Planes,Planes,topic,/Planes/following/speaking/20220810_san_diego,site/docs/Planes/following/speaking/20220810_san_diego.mdx,TPUSA Faith first annual Pastors Summit,TPUSA Faith first annual Pastors Summit,Planes/following/speaking,mdx,yes,133,"TPUSA Faith first annual Pastors Summit — 2022-08-10 to 2022-08-12, San Diego, CA."
Planes_Speak_20220814phoenix,Planes_Following_Speaking,5,Planes,Planes,topic,/Planes/following/speaking/20220814_phoenix,site/docs/Planes/following/speaking/20220814_phoenix.mdx,Turning Point Action Unite and Win Rally,Turning Point Action Unite and Win Rally,Planes/following/speaking,mdx,yes,133,"Turning Point Action Unite and Win Rally — 2022-08-14, Phoenix, AZ."
Planes_Speak_20220916phoenix,Planes_Following_Speaking,5,Planes,Planes,topic,/Planes/following/speaking/20220916_phoenix,site/docs/Planes/following/speaking/20220916_phoenix.mdx,Defeating the Great Reset,Defeating the Great Reset,Planes/following/speaking,mdx,yes,133,"Defeating the Great Reset — 2022-09-16 to 2022-09-17, Phoenix, AZ."
Planes_Speak_20221003newark,Planes_Following_Speaking,5,Planes,Planes,topic,/Planes/following/speaking/20221003_newark,site/docs/Planes/following/speaking/20221003_newark.mdx,Live Free Tour — University of Delaware (Candace Owens),Live Free Tour — University of Delaware (C,Planes/following/speaking,mdx,yes,134,"Live Free Tour — University of Delaware (Candace Owens) — 2022-10-03, Newark, DE."
Planes_Speak_20221010phoenix,Planes_Following_Speaking,5,Planes,Planes,topic,/Planes/following/speaking/20221010_phoenix,site/docs/Planes/following/speaking/20221010_phoenix.mdx,Live Free Tour — Grand Canyon University,Live Free Tour — Grand Canyon University,Planes/following/speaking,mdx,yes,134,"Live Free Tour — Grand Canyon University — 2022-10-10, Phoenix, AZ."
Planes_Speak_20221012austin,Planes_Following_Speaking,5,Planes,Planes,topic,/Planes/following/speaking/20221012_austin,site/docs/Planes/following/speaking/20221012_austin.mdx,Live Free Tour — University of Texas at Austin,Live Free Tour — University of Texas at Au,Planes/following/speaking,mdx,yes,133,"Live Free Tour — University of Texas at Austin — 2022-10-12, Austin, TX."
Planes_Speak_20221013eastlansing,Planes_Following_Speaking,5,Planes,Planes,topic,/Planes/following/speaking/20221013_east_lansing,site/docs/Planes/following/speaking/20221013_east_lansing.mdx,Live Free Tour — Michigan State University (Candace Owens),Live Free Tour — Michigan State University,Planes/following/speaking,mdx,yes,134,"Live Free Tour — Michigan State University (Candace Owens) — 2022-10-13, East Lansing, MI."
Planes_Speak_20221017fargo,Planes_Following_Speaking,5,Planes,Planes,topic,/Planes/following/speaking/20221017_fargo,site/docs/Planes/following/speaking/20221017_fargo.mdx,Live Free Tour — North Dakota State University (Candace Owens),Live Free Tour — North Dakota State Univer,Planes/following/speaking,mdx,yes,134,"Live Free Tour — North Dakota State University (Candace Owens) — 2022-10-17, Fargo, ND."
Planes_Speak_20221018kansascity,Planes_Following_Speaking,5,Planes,Planes,topic,/Planes/following/speaking/20221018_kansas_city,site/docs/Planes/following/speaking/20221018_kansas_city.mdx,Live Free Tour — University of Missouri-Kansas City,Live Free Tour — University of Missouri-Ka,Planes/following/speaking,mdx,yes,133,"Live Free Tour — University of Missouri-Kansas City — 2022-10-18, Kansas City, MO."
Planes_Speak_20221020tallahassee,Planes_Following_Speaking,5,Planes,Planes,topic,/Planes/following/speaking/20221020_tallahassee,site/docs/Planes/following/speaking/20221020_tallahassee.mdx,Live Free Tour — Florida State University,Live Free Tour — Florida State University,Planes/following/speaking,mdx,yes,133,"Live Free Tour — Florida State University — 2022-10-20, Tallahassee, FL."
Planes_Speak_20221025charlotte,Planes_Following_Speaking,5,Planes,Planes,topic,/Planes/following/speaking/20221025_charlotte,site/docs/Planes/following/speaking/20221025_charlotte.mdx,Live Free Tour — UNC Charlotte (last college stop of this tour),Live Free Tour — UNC Charlotte (last colle,Planes/following/speaking,mdx,yes,134,"Live Free Tour — UNC Charlotte (last college stop of this tour) — 2022-10-25, Charlotte, NC."
Planes_Speak_20221130albuquerque,Planes_Following_Speaking,5,Planes,Planes,topic,/Planes/following/speaking/20221130_albuquerque,site/docs/Planes/following/speaking/20221130_albuquerque.mdx,Live Free / campus speech — University of New Mexico,Live Free / campus speech — University of ,Planes/following/speaking,mdx,yes,134,"Live Free / campus speech — University of New Mexico — 2022-11-30, Albuquerque, NM."
Planes_Speak_20221217phoenix,Planes_Following_Speaking,5,Planes,Planes,topic,/Planes/following/speaking/20221217_phoenix,site/docs/Planes/following/speaking/20221217_phoenix.mdx,AmericaFest 2022,AmericaFest 2022,Planes/following/speaking,mdx,yes,133,"AmericaFest 2022 — 2022-12-17 to 2022-12-20, Phoenix, AZ."
Planes_Speak_20230208tempe,Planes_Following_Speaking,5,Planes,Planes,topic,/Planes/following/speaking/20230208_tempe,site/docs/Planes/following/speaking/20230208_tempe.mdx,"Health, Wealth and Happiness — ASU Gammage","Health, Wealth and Happiness — ASU Gammage",Planes/following/speaking,mdx,yes,135,"Health, Wealth and Happiness — ASU Gammage — 2023-02-08, Tempe, AZ."
Planes_Speak_20230301santabarbara,Planes_Following_Speaking,5,Planes,Planes,topic,/Planes/following/speaking/20230301_santa_barbara,site/docs/Planes/following/speaking/20230301_santa_barbara.mdx,Live Free Tour — UC Santa Barbara,Live Free Tour — UC Santa Barbara,Planes/following/speaking,mdx,yes,135,"Live Free Tour — UC Santa Barbara — 2023-03-01, Santa Barbara, CA."
Planes_Speak_20230308lexington,Planes_Following_Speaking,5,Planes,Planes,topic,/Planes/following/speaking/20230308_lexington,site/docs/Planes/following/speaking/20230308_lexington.mdx,Live Free Tour — University of Kentucky,Live Free Tour — University of Kentucky,Planes/following/speaking,mdx,yes,133,"Live Free Tour — University of Kentucky — 2023-03-08, Lexington, KY."
Planes_Speak_20230309chicago,Planes_Following_Speaking,5,Planes,Planes,topic,/Planes/following/speaking/20230309_chicago,site/docs/Planes/following/speaking/20230309_chicago.mdx,Live Free Tour — University of Illinois Chicago,Live Free Tour — University of Illinois Ch,Planes/following/speaking,mdx,yes,133,"Live Free Tour — University of Illinois Chicago — 2023-03-09, Chicago, IL."
