url_path,file_path,extension,level,level2,csv_level2,is_overview,title,sidebar_label,description,media_kind,media_src,media_cid,media_alt,media_shape,banned,anchor,teaser
/FBI/Official_Narrative,site/docs/FBI/Official_Narrative.mdx,mdx,3,FBI,FBI,no,Official Narrative Claims,Official Narrative Claims,"Reported FBI and government narrative elements in the Charlie Kirk case — confession claims, the father turning Tyler in, suicidal framing, and lone-gunman messaging.",none,,,,none,no,CK_AUTHOR_CREDIT,"Four claims the public was given &mdash; a confession, the father&apos;s identification, suicidal ideation, a lone gunman &mdash; set beside what the record actually shows. Each is contested; none is settled."
/FBI/Rigged_Mic_Explains_Anomalies,site/docs/FBI/Rigged_Mic_Explains_Anomalies.mdx,mdx,3,FBI,FBI,no,Would a Rigged Mic Explain the Anomalies? (Claims),Rigged Mic Explains?,"Six investigative anomalies that citizen researchers argue a rigged RODE mic with a shaped charge would explain — bomb dogs, paving, the necklace search, no Losee shooter footage, no GSR test, and Farnsworth's footage.",image,/img/evidence/2d7bf7f501b5b6a1ef0fe97ddb148aa09905bc89ff643e50aa7c2f3cc2c2b4d7.jpg,QmV17LEQJKdbiQuPysJkfSpWyL32TYrRP3nwhhgbPZ14Ch,"This is a slightly blurry, vertically oriented screengrab from a social media video showing a group of media professionals, including camera operators and photographers, gathered…",ck-4sq-side,no,CK_AUTHOR_CREDIT,"One hypothesis, six anomalies: the dogs, the paving, the necklace, the absent footage, the skipped GSR test. The page gives the innocent reading of every item equal space and says outright that convergence is not proof."
/FBI/SLC_Field_Office,site/docs/FBI/SLC_Field_Office.mdx,mdx,3,FBI,FBI,no,Salt Lake City Field Office,Salt Lake City Field Office,"The Salt Lake City FBI field office leadership transition reported one month before the Charlie Kirk incident, and why the timing warrants review.",image,/img/evidence/a1d5c5a9d979ccdbe43867423fa830fe717df089e19f6ec7cd18e03b6688af2b.jpg,Qmf1HFaWKHyAg8CGMuNU9qatS8RJUEq9JQcFTmGpKVwzDe,This is a digital graphic featuring a text block excerpt from a news report regarding the internal personnel decisions of the FBI.,ck-4sq-side,no,CK_AUTHOR_CREDIT,"The field office with jurisdiction over UVU changed hands about a month before September 10, and the incoming SAC fronted the first press conference. A judge on the case was sworn in the same week."
/FBI/Security_Team_Clothing_Seized,site/docs/FBI/Security_Team_Clothing_Seized.mdx,mdx,3,FBI,FBI,no,Security Team Clothing Seized,Security Team Clothing Seized,"Reported claims that the FBI took the clothing of members of Charlie Kirk's security detail — down to their underwear — after the September 10, 2025 shooting, and the unanswered question of what was done with those items.",none,,,,none,no,H2_SOURCES,"Candace Owens reports being told the FBI took the security detail&apos;s clothing down to their underwear &mdash; which would explain the hospital scrubs. Bagging boxer briefs is textbook evidence collection; releasing the <a href=""/CoverUp/SUV_Destroyed"">transport vehicle</a> is not."
/FBI/Witness_Coordination,site/docs/FBI/Witness_Coordination.mdx,mdx,3,FBI,FBI,no,Witnesses & Local Coordination,Witnesses & Local Coordination,"Reported claims that local officers or witnesses were discouraged from speaking, and the corroboration protocols needed to vet them.",none,,,,none,no,CK_AUTHOR_CREDIT,"&quot;As per SBI and FBI, we&apos;ve been given clear direction NOT to interview.&quot; One witness says he sent in close-up 4K footage to help, then got calls asking him to confirm he had deleted it."
/FBI/overview,site/docs/FBI/overview.mdx,mdx,2,FBI,,yes,FBI,FBI,"The FBI's role in the Charlie Kirk case — federal posture, ballistics stewardship, witness coordination, press briefings, and the open questions that compel transparency.",image,/img/evidence/f78f3a3ede1a3bbfda3cfd42d80f52f48dc1aedb7cfa2f64f5afb598372c125f.jpg,,"Visual Representation of Reported Injuries — anatomical chart marking, in red, the reported injury locations across the front and back torso, the neck, the internal chest, and two views of the brain.",ck-4sq-side,no,CK_AUTHOR_CREDIT,"The hub for every federal thread &mdash; the briefings, the ballistics, the halted foreign-nexus inquiry, and the witness who says he was advised to erase his own video. Start here if this is your first FBI page."
/Consciousness_Control/brain-to-brain-communications,site/docs/Consciousness_Control/brain-to-brain-communications.mdx,mdx,3,Consciousness_Control,Consciousness_Control,no,Brain-to-Brain Communications,Brain-to-Brain Communications,"Brain-to-brain interfaces — peer-reviewed lab limits vs alleged operational IC systems, X discourse, and the political-shooter cover problem.",none,,,,none,no,H2_INTERESTING,"Laboratory brain-to-brain interfaces are real and unglamorous &mdash; electrodes, wires and a magnetic coil, moving roughly one bit at a time. The page keeps that documented floor separate from the alleged operational ceiling, which is where the <a href=""/Consciousness_Control/covert-communications"">handler question</a> actually lives."
/Consciousness_Control/cia-darpa-havana-mind-control,site/docs/Consciousness_Control/cia-darpa-havana-mind-control.mdx,mdx,3,Consciousness_Control,Consciousness_Control,no,"CIA, DARPA and DEW Mind Control","CIA, DARPA and DEW Mind Control","A 23-minute July 2026 compilation arguing CIA and DARPA involvement in Havana Syndrome — with the underlying patents, the 1994 Air Force New World Vistas passage, DARPA's N3 program, and a line-by-line separation of what is documented from what is asserted.",none,,,,none,no,H2_INTERESTING,"A 23-minute July 2026 compilation unusual for naming checkable sources: a 1974 brain-wave patent, a named DARPA program and a 1994 Air Force volume. Its most quoted line describes a cover property &mdash; &quot;there&apos;s no entry or exit wound&quot; &mdash; and the page separates that record from what the speakers assert on top of it."
/Consciousness_Control/communication-by-consciousness,site/docs/Consciousness_Control/communication-by-consciousness.mdx,mdx,3,Consciousness_Control,Consciousness_Control,no,Communication by Consciousness,Communication by Consciousness,"Claims of consciousness-level communication — Stargate remote viewing, pure telepathy vs electronic synthetic telepathy, and why IC interest does not equal proven UVU use.",none,,,,none,no,H2_INTERESTING,"The government did fund this &mdash; SCANATE, Grill Flame and Stargate ran from 1972 to 1995 before a 1995 review found no actionable intelligence. Modern whistleblower language blends that history with electronic V2K claims, which is exactly the confusion this page separates."
/Consciousness_Control/covert-communications,site/docs/Consciousness_Control/covert-communications.mdx,mdx,3,Consciousness_Control,Consciousness_Control,no,Covert Communications,Covert Communications,Covert communications tradecraft vs implant/nanotech claims — and how invisible channels create 'crazy lone shooter' covers without exotic physics.,none,,,,none,no,H2_INTERESTING,"Before reaching for exotic hardware, check tradecraft: dead drops, burners, numbers stations and encrypted apps already produce a shooter with no visible handler. That is why an invisible channel and a self-directed actor look identical from outside."
/Consciousness_Control/directed-energy-weapons,site/docs/Consciousness_Control/directed-energy-weapons.mdx,mdx,3,Consciousness_Control,Consciousness_Control,no,Directed Energy Weapons,Directed Energy Weapons,"Directed energy weapons — lasers, HPM, ADS, pulsed RF, Voice of God / V2K overlap — what is fielded vs alleged, and why DEW discourse maps to 'crazy shooter' covers.",none,,,,none,no,H2_INTERESTING,"Separates what is fielded &mdash; ship lasers, counter-electronics microwaves, the 95 GHz Active Denial System &mdash; from what is only asserted, such as intelligible speech beamed into one skull at range. The Pentagon was reported in January 2026 to be testing a pulsed RF device against the <a href=""/Consciousness_Control/havana-syndrome"">Havana</a> symptom set."
/Consciousness_Control/havana-syndrome,site/docs/Consciousness_Control/havana-syndrome.mdx,mdx,3,Consciousness_Control,Consciousness_Control,no,Havana Syndrome,Havana Syndrome,"Havana Syndrome — anomalous health incidents, pulsed RF findings vs IC denial, Voice of God / V2K overlap, X whistleblower discourse, and why the 'crazy person' cover matters.",none,,,,none,no,H2_INTERESTING,The one fight where the U.S. government was forced to examine whether people can be injured at a distance by an unacknowledged capability. Nothing connects it to UVU; it is here because the record shows how agencies concede injury while contesting cause.
/Consciousness_Control/overview,site/docs/Consciousness_Control/overview.mdx,mdx,2,Consciousness_Control,Consciousness_Control,yes,Consciousness Control,Mind Control (Tyler?),"Consciousness-control claims relevant to the Charlie Kirk case — Havana Syndrome, Voice of God / V2K, directed energy, brain-to-brain research, and why intelligence services would want shooters who look 'crazy.'",none,,,,none,no,H2_INTERESTING,"The capability stack laid out so a reader can weigh it: microwave hearing, pulsed-RF injury, directed energy, and alleged brain-to-brain systems. Nothing in the public record ties any of it to UVU &mdash; the section exists because a &quot;crazy lone actor&quot; is what an invisible influence channel would produce."
/Legal/Assassination-Investigation,site/docs/Legal/Assassination-Investigation.mdx,mdx,3,Legal,Legal,no,Assassination Investigation,Assassination Investigation,"How the criminal investigation into Charlie Kirk's death at Utah Valley University unfolded — timeline, agencies, evidence categories, and open questions from public reporting.",none,,,,none,no,CK_AUTHOR_CREDIT,"The state&apos;s own account of its investigation, laid out so it can be checked: the minute-by-minute of September 10, the agencies, the evidence categories and the corrections. The ATF comparison on the recovered fragment came back inconclusive."
/Legal/DOJ_Prosecution_And_Secrecy,site/docs/Legal/DOJ_Prosecution_And_Secrecy.mdx,mdx,3,Legal,Legal,no,DOJ Prosecution and Evidence Secrecy,DOJ Prosecution & Secrecy,"The Department of Justice's prosecutorial approach to the Tyler Robinson case and questions raised in public commentary about sealed evidence, classification, and transparency. Presented as claims and open questions, not findings of government wrongdoing.",none,,,,none,no,CK_AUTHOR_CREDIT,"The public record on the charges and evidence handling, plus the sealing questions commentators raise. Digital-forensics warrants were reportedly sealed well into 2026, limiting outside review."
/Legal/Evidence-Sealing-2026,site/docs/Legal/Evidence-Sealing-2026.mdx,mdx,3,Legal,Legal,no,Evidence Sealing 2026,Evidence Sealing 2026,"How sealed warrants, gag orders, and restricted discovery in the Tyler Robinson case limit public access to evidence — and what is scheduled for release in 2026.",none,,,,none,no,CK_AUTHOR_CREDIT,"Sealed warrants, gag orders and restricted discovery, and what is scheduled to become public in 2026. A map of the closed doors, which is the precondition for most of the suspicion in this section."
/Legal/FBI-Local-Coordination,site/docs/Legal/FBI-Local-Coordination.mdx,mdx,3,Legal,Legal,no,FBI–Local Coordination,FBI–Local Coordination,"How the FBI and Utah local agencies coordinated on the Charlie Kirk case — on-scene response, jurisdictional roles, and reported claims about witness access.",none,,,,none,no,CK_AUTHOR_CREDIT,Federal agents secured the scene about thirteen minutes after the first call. What the Bureau and the Utah agencies then agreed about witness access is the part no released document covers.
/Legal/FBI-Witness-Intimidation,site/docs/Legal/FBI-Witness-Intimidation.mdx,mdx,3,Legal,Legal,no,FBI Witness Intimidation (Claims),FBI Witness Intimidation (Claims),Reported allegations that FBI personnel asked witnesses to delete footage and that post-event counseling sessions intimidated UVU attendees — presented as unverified claims.,none,,,,none,no,CK_AUTHOR_CREDIT,"A witness says he sent the FBI his close-range footage and was then asked to delete it, with a follow-up call to confirm. A second thread concerns free trauma counselling offered to UVU witnesses. Both are recorded as unverified allegations."
/Legal/Official-Statements,site/docs/Legal/Official-Statements.mdx,mdx,3,Legal,Legal,no,Official Statements,Official Statements,"A guide to major government and law-enforcement statements on the Charlie Kirk case — what was said, when, and where public accounts diverge or were corrected.",none,,,,none,no,CK_AUTHOR_CREDIT,"A ledger of what officials said and when, including the custody announcement made at 4:21 PM and corrected at 5:59. Reading them side by side is how you separate ordinary first-day error from something else."
/Legal/Parent-Attorney-Selection,site/docs/Legal/Parent-Attorney-Selection.mdx,mdx,3,Legal,Legal,no,Parent and Attorney Selection,Parent and Attorney Selection,"How Tyler Robinson's defense counsel was appointed, who represents him, and what public commentary has claimed about attorney-selection timing — without implying misconduct.",image,/img/evidence/74d3a21df0be3de21b31dad71e8aa2a645f35056c8b11c04da99dbe9bba4e299.jpg,Qme69EQDGgZfxJuZw6HmDeXbGnUFbUCs3SLhTpaYNByzvn,This is a low-resolution screenshot of a mobile Wikipedia article titled &quot;Herzog family.&quot; The page displays a brief introductory paragraph about the notable Jewish family…,ck-4sq-side,no,CK_AUTHOR_CREDIT,"How Robinson&apos;s capital defense team was appointed, and what public commentary has claimed about the timing of it. Appointing specialised counsel in a death-penalty case is standard Utah practice."
/Legal/overview,site/docs/Legal/overview.mdx,mdx,2,Legal,,yes,Legal,Legal,"The legal dimension of the Charlie Kirk case — court proceedings, evidence handling, gag orders, and the legal investigation into the September 10, 2025 Utah Valley University shooting.",image,/img/evidence/1dc5b70fd58f58c2732584608da59b150b70cf889e0b3102bb996f59c352d623.jpg,QmU3mAzDnWq4u8usuDyZcv5hbqW9sRuQuZMu81jU1ebEhR,"This is a vertical digital screenshot of a two-page legal document, shown within a digital viewer or browser interface.",ck-4sq-side,no,CK_AUTHOR_CREDIT,"Court proceedings, sealed evidence, gag orders and the multi-agency investigation &mdash; plus the Panguitch alibi claim that restaurant staff say neither side ever tested. The whole apparatus rests on a rifle account the independent analysis disputes."
